,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,41.0,41.0,,
1,100.0,100.0,,
2,71.64285714285714,64.0,488.3121693121692,22.097786525174172
3,77.23333333333333,100.0,723.1505747126439,26.89145914063876
