,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,78.0,78.0,,,1,1.0,1.0,,,1
1,52.354166666666664,53.0,170.65913120567376,13.063656884872389,48,1.9583333333333333,2.0,0.5514184397163123,0.7425755447874056,48
2,47.5,47.5,4.5,2.1213203435596424,2,2.0,2.0,0.0,0.0,2
3,78.0,78.0,,,1,1.0,1.0,,,1
4,63.0,63.0,,,1,1.0,1.0,,,1
