,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,54.0,54.0,,,1,2.0,2.0,,,1
1,63.0,63.0,,,1,1.0,1.0,,,1
2,58.8,54.5,207.0666666666667,14.389811210251047,10,1.6,1.5,0.48888888888888893,0.6992058987801011,10
3,51.45454545454545,52.0,53.67272727272724,7.326167297620717,11,2.1818181818181817,2.0,0.3636363636363637,0.6030226891555273,11
4,78.0,78.0,,,1,1.0,1.0,,,1
5,50.96551724137931,49.0,208.82019704433506,14.450612341500793,29,1.9655172413793103,2.0,0.6059113300492609,0.7784030640030015,29
