,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,78.0,78.0,,
1,50.6764705882353,49.0,203.07397504456324,14.25040262745454
2,57.0,54.5,97.52941176470591,9.875698039364403
