,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,100.0,100.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4
1,98.625,100.0,30.250000000000043,5.5000000000000036,16,0.0625,0.0,0.0625,0.25,16
2,60.027027027027025,54.0,413.13813813813834,20.32579981545962,37,1.6486486486486487,2.0,0.9009009009009004,0.9491579957524987,37
3,100.0,100.0,,,1,0.0,0.0,,,1
4,65.0,65.0,,,1,1.0,1.0,,,1
5,100.0,100.0,,,1,0.0,0.0,,,1
