,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,65.0,65.0,,
1,70.66666666666667,78.0,329.33333333333326,18.14754345175493
2,52.9,53.0,161.5413793103449,12.709892970058595
