,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,30.005567026138305,0.5157749030613292,8.767994165420532,0.33448179430577973,raw,{'shape_descriptor_function': 'raw'},0.8754901960784314,0.9397814461753081,0.9388528138528138,0.9361471861471862,1.0,0.9380543284507479,0.03939237131609724,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,58.80405802726746,0.7286262774964166,16.917923831939696,0.4451679823647302,slope,{'shape_descriptor_function': 'slope'},0.47930283224400866,0.44796380090497734,0.5288461538461537,0.2990196078431372,0.6557971014492753,0.48218589925751043,0.11579929471831575,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
