,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,29.472990608215333,0.384811542838221,8.55380129814148,0.24585719920064475,raw,{'shape_descriptor_function': 'raw'},0.9397814461753081,1.0,1.0,0.9361471861471862,1.0,0.975185726464499,0.030412876240783426,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,61.1652416229248,0.6217697410408313,17.097594165802,0.4038677209320391,slope,{'shape_descriptor_function': 'slope'},0.5084033613445379,0.44796380090497734,0.6858974358974359,0.45000000000000007,0.7083333333333333,0.560119586296057,0.11416408688122336,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
