,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,59.25,64.0,127.07142857142857,11.272596354497422,8,1.375,1.0,0.2678571428571429,0.5175491695067657,8
1,50.516129032258064,49.0,231.00793231094661,15.19894510520209,62,2.0483870967741935,2.0,0.5386039132734004,0.7338963913751044,62
2,58.5,58.5,40.5,6.363961030678928,2,1.0,1.0,0.0,0.0,2
3,78.0,78.0,,,1,1.0,1.0,,,1
4,57.333333333333336,54.0,118.75,10.897247358851684,9,1.6666666666666667,2.0,0.49999999999999994,0.7071067811865475,9
5,55.2,53.0,127.1181818181818,11.27466992058667,45,1.8888888888888888,2.0,0.5555555555555559,0.7453559924999301,45
