,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,38.85201282501221,0.41934764846660816,11.93380103111267,0.17895461419518074,raw,{'shape_descriptor_function': 'raw'},1.0,0.8229166666666666,0.9148148148148149,1.0,1.0,0.9475462962962963,0.07050966963232638,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,78.28699188232422,0.2735664660869532,23.87681713104248,0.08742746966113552,slope,{'shape_descriptor_function': 'slope'},0.4298245614035088,0.8333333333333334,0.6458333333333334,0.40625,0.2447552447552447,0.511999294565084,0.20519361424473664,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
