,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,54.125,53.0,189.79032258064512,13.776440853161063,32,1.875,2.0,0.5645161290322579,0.7513428837969106,32
1,57.0,57.0,,,1,2.0,2.0,,,1
2,75.0,75.0,,,1,1.0,1.0,,,1
