,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,63.0,63.0,,,1,1.0,1.0,,,1
1,50.9375,49.0,107.52916666666663,10.369627122836512,16,2.125,2.0,0.5166666666666668,0.7187952884282609,16
2,57.6,58.0,297.54285714285726,17.249430632425444,15,1.6666666666666667,2.0,0.5238095238095238,0.7237468644557459,15
3,65.0,65.0,,,1,1.0,1.0,,,1
4,57.0,57.0,,,1,2.0,2.0,,,1
