,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,100.0,100.0,0.0,0.0
1,55.82608695652174,53.0,147.79283887468046,12.15700780927118
2,62.48684210526316,58.0,608.7064912280701,24.671977853996022
