,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,28.031196737289427,0.3359096272691743,8.393614292144775,0.2094654172414845,raw,{'shape_descriptor_function': 'raw'},0.8823529411764706,1.0,0.9353864734299517,0.938259109311741,1.0,0.9511997047836328,0.044542859770342204,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,45.08279485702515,0.5593579799155365,11.819399213790893,0.2665989760065699,paa,{'shape_descriptor_function': 'paa'},0.8823529411764706,1.0,0.9353864734299517,0.875,1.0,0.9385478829212845,0.054330331856826564,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
