,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,49.0,49.0,,,1,2.0,2.0,,,1
1,50.666666666666664,51.0,238.06060606060603,15.429212749217182,12,2.0833333333333335,2.0,0.628787878787879,0.7929614610987592,12
2,52.05555555555556,52.0,106.52614379084972,10.321150313354114,18,2.0555555555555554,2.0,0.5261437908496731,0.7253576985527024,18
3,56.04545454545455,56.0,224.99783549783547,14.999927849754327,22,1.6818181818181819,2.0,0.5129870129870129,0.7162311170195085,22
