,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,77.0,78.0,271.0,16.46207763315433
1,53.25,51.0,230.93518518518516,15.196551753117717
2,100.0,100.0,0.0,0.0
3,100.0,100.0,0.0,0.0
4,100.0,100.0,,
5,55.0,55.0,8.0,2.8284271247461903
6,97.55555555555556,100.0,53.77777777777781,7.333333333333336
7,100.0,100.0,,
