,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,54.248205232620236,0.7234113898600184,15.598393058776855,0.3388539573350936,raw,{'shape_descriptor_function': 'raw'},0.6280734516028632,0.7239819004524887,0.6858974358974359,0.4807692307692308,0.4807692307692308,0.5998982498982499,0.10195087122312303,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,84.87161235809326,1.2786081189950569,23.213192749023438,0.4419084556557472,paa,{'shape_descriptor_function': 'paa'},0.7239819004524887,0.8754901960784314,0.8645833333333333,0.6071428571428571,0.6071428571428571,0.7356682288299936,0.1177653593378887,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
