,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,28.195099687576295,0.4270192633587215,8.26299467086792,0.1846266802879106,raw,{'shape_descriptor_function': 'raw'},0.9397814461753081,0.9397814461753081,1.0,0.9361471861471862,0.9361471861471862,0.9503714529289977,0.02486744338055429,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,43.12139754295349,0.4948883544993136,11.84679822921753,0.24349160070337708,paa,{'shape_descriptor_function': 'paa'},0.8823529411764706,0.9397814461753081,1.0,0.9361471861471862,1.0,0.951656314699793,0.044404339809210394,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
