,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,54.57142857142857,54.0,247.15714285714284,15.72123223087627,21,1.8571428571428572,2.0,0.6285714285714284,0.7928249671720918,21
1,55.23076923076923,53.0,113.6923076923077,10.662659503721747,13,1.8461538461538463,2.0,0.4743589743589744,0.6887372317211945,13
