,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,53.625,53.0,123.41071428571423,11.109037504919778,8,1.875,2.0,0.6964285714285714,0.8345229603962802,8
1,49.705882352941174,50.5,354.9411764705883,18.839882602356848,34,2.0588235294117645,2.0,0.784313725490196,0.8856148855400953,34
2,55.57446808510638,53.0,122.46716003700278,11.066488152842473,47,1.7872340425531914,2.0,0.47548566142460674,0.6895546834186588,47
3,54.473684210526315,54.0,117.71550497866284,10.849677643997671,38,1.894736842105263,2.0,0.4210526315789474,0.6488856845230502,38
