,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,52.75,50.5,150.91666666666666,12.284814474246922,4,2.0,2.0,0.6666666666666666,0.816496580927726,4
1,53.13157894736842,53.0,206.27951635846375,14.362434207280595,38,1.9736842105263157,2.0,0.5668563300142248,0.7528986186826383,38
2,78.0,78.0,,,1,1.0,1.0,,,1
3,50.625,48.5,77.125,8.782084035125148,8,1.75,2.0,0.4999999999999999,0.7071067811865475,8
4,65.0,65.0,,,1,1.0,1.0,,,1
5,49.0,49.0,,,1,2.0,2.0,,,1
