,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,52.0,52.0,198.28571428571428,14.08139603468755,22,2.0,2.0,0.47619047619047616,0.6900655593423543,22
1,53.42857142857143,53.0,61.61904761904763,7.849780100044053,7,1.8571428571428572,2.0,0.8095238095238096,0.8997354108424375,7
2,55.5,56.0,131.66666666666666,11.474609652039003,4,2.0,2.0,0.6666666666666666,0.816496580927726,4
3,54.35,52.0,233.81842105263158,15.291122295391911,20,1.8,2.0,0.5894736842105264,0.7677718959499146,20
