,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,64.0,64.0,242.0,15.556349186104045
1,100.0,100.0,0.0,0.0
2,51.0,50.0,133.69230769230768,11.562538981223272
3,100.0,100.0,,
4,100.0,100.0,,
5,88.25,100.0,264.3863636363636,16.25996198139355
