,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,55.53061224489796,53.0,124.75425170068029,11.169344282484996,49,1.7959183673469388,2.0,0.457482993197279,0.6763748910162758,49
1,51.97402597402598,53.0,214.7887901572112,14.655674333076973,77,1.974025974025974,2.0,0.6045796308954201,0.7775471888544258,77
2,78.0,78.0,,,1,1.0,1.0,,,1
