,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,98.48,100.0,28.42666666666672,5.331666406168593,25,0.08,0.0,0.07666666666666665,0.2768874620972691,25
1,57.280701754385966,54.0,358.562656641604,18.93575075463352,57,1.736842105263158,2.0,0.8402255639097743,0.9166381859325817,57
