,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,58.35294117647059,53.0,330.86764705882354,18.189767647191747
1,100.0,100.0,,
2,71.88709677419355,66.0,665.1837652035955,25.79115672480774
3,78.0,78.0,,
4,100.0,100.0,,
