,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,52.90909090909091,53.0,208.92743953294405,14.454322520718295,110,1.9363636363636363,2.0,0.5922435362802333,0.7695736067980978,110
1,91.82954545454545,100.0,284.0970480668754,16.855178672054336,88,0.3181818181818182,0.0,0.4723092998955067,0.6872476263294816,88
