,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,78.0,78.0,,
1,52.31578947368421,52.5,224.9389473684209,14.99796477420923
2,54.94,53.0,114.54734693877552,10.702679428011264
