,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,50.083333333333336,51.0,229.9057971014492,15.16264479243147
1,53.0,52.0,93.0,9.643650760992955
2,57.888888888888886,57.0,153.16339869281046,12.375920114997934
