,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,98.95238095238095,100.0,23.04761904761909,4.800793585191837,21,0.047619047619047616,0.0,0.047619047619047616,0.21821789023599236,21
1,61.17948717948718,55.0,432.73009446693646,20.802165619640096,39,1.5897435897435896,2.0,0.932523616734143,0.9656726239953906,39
