,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,54.333333333333336,53.0,5.333333333333336,2.3094010767585034
1,51.06060606060606,49.0,222.12121212121198,14.903731483129048
2,55.86666666666667,54.0,97.12380952380954,9.855141273660644
3,63.0,63.0,,
4,78.0,78.0,,
