,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,100.0,100.0,0.0,0.0
1,65.52173913043478,63.0,362.16996047430837,19.030763528411264
2,53.628571428571426,49.0,369.475630252101,19.22174888640732
3,97.15,100.0,81.39736842105258,9.022049014556094
