,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.10759906768798828,0.059795277609768514,0.002197122573852539,0.0004012359181015612,mean,kmeans++,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,521.5577662944794,811.0667795100895,0.401798152923584,0.06887912382929322,mean,kmeans++,dtw,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",1.0,0.5370370370370371,0.9172494172494172,1.0,0.9160839160839161,0.874074074074074,0.17259060174836238,3,0.9584790209790208,0.462890625,0.979212373848179,1.0,0.9379113646336114,0.8676986768921623,0.20345977291544246
2,0.023798418045043946,0.002784287928896919,0.002599763870239258,0.0007998586282848478,mean,forgy,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,505.80176653862,804.007490167778,0.340800142288208,0.04411072928658765,mean,forgy,dtw,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",1.0,0.5370370370370371,0.9172494172494172,1.0,0.9160839160839161,0.874074074074074,0.17259060174836238,3,0.9584790209790208,0.462890625,0.979212373848179,1.0,0.9379113646336114,0.8676986768921623,0.20345977291544246
