,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,78.0,78.0,,
1,56.28888888888889,54.0,122.75555555555562,11.079510618955858
2,50.1025641025641,50.0,259.620782726046,16.11275217726773
3,53.23809523809524,53.0,161.55168408826933,12.71029834772848
