,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.07999439239501953,0.09104969356085287,0.0015955448150634765,0.00048635355121449925,mean,kmeans++,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.9879518072289156,0.9318181818181818,0.975609756097561,0.9382716049382717,0.9545454545454545,0.9576393609256769,0.021415858715909574
