,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,53.51239669421488,53.0,197.9685950413223,14.070131308602713,121,1.9090909090909092,2.0,0.5833333333333335,0.7637626158259734,121
1,96.44155844155844,100.0,145.6708817498292,12.069419279726311,77,0.12987012987012986,0.0,0.19343814080656188,0.4398160306384499,77
