,AHA,AHA,AHA,AHA,AHA,MACS,MACS,MACS,MACS,MACS
,mean,median,var,std,count,mean,median,var,std,count
cluster,,,,,,,,,,
0,50.333333333333336,49.0,203.60919540229887,14.269169401275565,30,2.033333333333333,2.0,0.5850574712643677,0.7648904962570575,30
1,56.65,54.5,128.7657894736843,11.347501463920782,20,1.75,2.0,0.5131578947368424,0.7163503994113791,20
2,53.0,53.0,0.0,0.0,2,2.0,2.0,0.0,0.0,2
3,78.0,78.0,,,1,1.0,1.0,,,1
