,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,54.121212121212125,53.0,179.92234848484847,13.41351365171887
1,97.8,100.0,48.400000000000034,6.957010852370437
2,100.0,100.0,0.0,0.0
3,100.0,100.0,0.0,0.0
