,AHA,AHA,AHA,AHA
,mean,median,var,std
cluster,,,,
0,54.76923076923077,53.0,279.08295625942685,16.705776134601674
1,88.0,100.0,308.0,17.549928774784245
2,98.31818181818181,100.0,62.22727272727273,7.888426505157586
3,100.0,100.0,,
